val_loss,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
0.035435356199741364,65.84996700286865,False,,,44,2f726_00000,dbf92e189c284d5096f8affd4e20e5fa,2023-04-11_00-37-38,1681191458,2904.6508269309998,17147,lambda,128.135.11.168,2904.6508269309998,0,44,0.004018068313598633
0.04651885852217674,66.1882860660553,False,,,45,2f726_00000,dbf92e189c284d5096f8affd4e20e5fa,2023-04-11_00-38-44,1681191524,2970.839112997055,17147,lambda,128.135.11.168,2970.839112997055,0,45,0.004018068313598633
0.04476341977715492,66.82123613357544,False,,,46,2f726_00000,dbf92e189c284d5096f8affd4e20e5fa,2023-04-11_00-39-51,1681191591,3037.6603491306305,17147,lambda,128.135.11.168,3037.6603491306305,0,46,0.004018068313598633
0.11845210194587708,65.98776531219482,False,,,47,2f726_00000,dbf92e189c284d5096f8affd4e20e5fa,2023-04-11_00-40-57,1681191657,3103.6481144428253,17147,lambda,128.135.11.168,3103.6481144428253,0,47,0.004018068313598633
0.05818568542599678,66.49677681922913,False,,,48,2f726_00000,dbf92e189c284d5096f8affd4e20e5fa,2023-04-11_00-42-04,1681191724,3170.1448912620544,17147,lambda,128.135.11.168,3170.1448912620544,0,48,0.004018068313598633
0.049512267112731934,66.28524851799011,False,,,49,2f726_00000,dbf92e189c284d5096f8affd4e20e5fa,2023-04-11_00-43-10,1681191790,3236.4301397800446,17147,lambda,128.135.11.168,3236.4301397800446,0,49,0.004018068313598633
0.0345851331949234,66.32131099700928,False,,,50,2f726_00000,dbf92e189c284d5096f8affd4e20e5fa,2023-04-11_00-44-16,1681191856,3302.751450777054,17147,lambda,128.135.11.168,3302.751450777054,0,50,0.004018068313598633
0.07371075451374054,65.9560878276825,False,,,51,2f726_00000,dbf92e189c284d5096f8affd4e20e5fa,2023-04-11_00-45-22,1681191922,3368.7075386047363,17147,lambda,128.135.11.168,3368.7075386047363,0,51,0.004018068313598633
0.03588077053427696,66.21523118019104,False,,,52,2f726_00000,dbf92e189c284d5096f8affd4e20e5fa,2023-04-11_00-46-29,1681191989,3434.9227697849274,17147,lambda,128.135.11.168,3434.9227697849274,0,52,0.004018068313598633
0.03395165503025055,66.3456780910492,False,,,53,2f726_00000,dbf92e189c284d5096f8affd4e20e5fa,2023-04-11_00-47-35,1681192055,3501.2684478759766,17147,lambda,128.135.11.168,3501.2684478759766,0,53,0.004018068313598633
0.02879623882472515,65.99183654785156,False,,,54,2f726_00000,dbf92e189c284d5096f8affd4e20e5fa,2023-04-11_00-48-41,1681192121,3567.260284423828,17147,lambda,128.135.11.168,3567.260284423828,0,54,0.004018068313598633
0.03526938706636429,66.19261908531189,False,,,55,2f726_00000,dbf92e189c284d5096f8affd4e20e5fa,2023-04-11_00-49-47,1681192187,3633.45290350914,17147,lambda,128.135.11.168,3633.45290350914,0,55,0.004018068313598633
0.04279889538884163,65.61730623245239,False,,,56,2f726_00000,dbf92e189c284d5096f8affd4e20e5fa,2023-04-11_00-50-53,1681192253,3699.0702097415924,17147,lambda,128.135.11.168,3699.0702097415924,0,56,0.004018068313598633
0.026292795315384865,66.18255639076233,False,,,57,2f726_00000,dbf92e189c284d5096f8affd4e20e5fa,2023-04-11_00-51-59,1681192319,3765.2527661323547,17147,lambda,128.135.11.168,3765.2527661323547,0,57,0.004018068313598633
0.025693289935588837,65.61243295669556,False,,,58,2f726_00000,dbf92e189c284d5096f8affd4e20e5fa,2023-04-11_00-53-04,1681192384,3830.8651990890503,17147,lambda,128.135.11.168,3830.8651990890503,0,58,0.004018068313598633
0.038127996027469635,66.2821216583252,False,,,59,2f726_00000,dbf92e189c284d5096f8affd4e20e5fa,2023-04-11_00-54-11,1681192451,3897.1473207473755,17147,lambda,128.135.11.168,3897.1473207473755,0,59,0.004018068313598633
0.0314490981400013,65.93693590164185,False,,,60,2f726_00000,dbf92e189c284d5096f8affd4e20e5fa,2023-04-11_00-55-17,1681192517,3963.0842566490173,17147,lambda,128.135.11.168,3963.0842566490173,0,60,0.004018068313598633
0.0225183367729187,65.49668574333191,False,,,61,2f726_00000,dbf92e189c284d5096f8affd4e20e5fa,2023-04-11_00-56-22,1681192582,4028.5809423923492,17147,lambda,128.135.11.168,4028.5809423923492,0,61,0.004018068313598633
0.03304373845458031,66.45877838134766,False,,,62,2f726_00000,dbf92e189c284d5096f8affd4e20e5fa,2023-04-11_00-57-29,1681192649,4095.039720773697,17147,lambda,128.135.11.168,4095.039720773697,0,62,0.004018068313598633
0.027013175189495087,65.96892046928406,False,,,63,2f726_00000,dbf92e189c284d5096f8affd4e20e5fa,2023-04-11_00-58-35,1681192715,4161.008641242981,17147,lambda,128.135.11.168,4161.008641242981,0,63,0.004018068313598633
0.016231389716267586,66.16237211227417,False,,,64,2f726_00000,dbf92e189c284d5096f8affd4e20e5fa,2023-04-11_00-59-41,1681192781,4227.171013355255,17147,lambda,128.135.11.168,4227.171013355255,0,64,0.004018068313598633
0.027065956965088844,66.15049409866333,False,,,65,2f726_00000,dbf92e189c284d5096f8affd4e20e5fa,2023-04-11_01-00-47,1681192847,4293.3215074539185,17147,lambda,128.135.11.168,4293.3215074539185,0,65,0.004018068313598633
0.01739976927638054,66.22656440734863,False,,,66,2f726_00000,dbf92e189c284d5096f8affd4e20e5fa,2023-04-11_01-01-53,1681192913,4359.548071861267,17147,lambda,128.135.11.168,4359.548071861267,0,66,0.004018068313598633
